PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,AvPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Average percent of the duplicates of each test compound readout (Percentage (%)) at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
1415,49736397,5074062,CC1=C(C=C(C=C1)NC2=NC3=CC=CC=C3C(=C2)C(=O)NCCCN4CCOCC4)C,Active,49,http://www.jhicc.org/,,61.82
1416,24809388,931004,CC1=CC(=O)NC(=C1C#N)SCC(=O)NC2=CC=C(C=C2)F,Active,49,http://www.jhicc.org/,,62.16
1417,4260627,1253803,CN(CC1=NC(=NO1)C2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Br,Active,49,http://www.jhicc.org/,,61.87
1418,4257096,2951536,CC(C)CNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4,Active,49,http://www.jhicc.org/,,61.83
1419,49676099,6393553,CC(C1=CC=CC=C1)NC(=O)/C(=C/C2=CC=C(O2)[N+](=O)[O-])/C#N,Active,49,http://www.jhicc.org/,,61.81
1420,17411742,868714,CC1=C(SC(=C1C#N)NC(=O)C2=CN=CC=C2)C(=O)OC(C)C,Active,49,http://www.jhicc.org/,,61.86
1421,864214,665461,CC(C)CN1C(=O)C2=C(N=C3N2CCCN3CCC4=CC=CC=C4)N(C1=O)C,Active,49,http://www.jhicc.org/,,62.035
1422,24823977,72303,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,Active,49,http://www.jhicc.org/,,61.81
1423,24837029,2351467,COC1=CC=CC=C1NS(=O)(=O)C2=CC(=C(C=C2)O)C(=O)OCC(=O)C3=C(C=C(C=C3)Cl)Cl,Active,48,http://www.jhicc.org/,,62.23
1424,860118,2928240,CN(C)CCOC(=O)CC1=CC=C(C=C1)Cl.Cl,Active,48,http://www.jhicc.org/,,62.7
1425,14747174,3263484,C1CCC(C1)NC(=O)NC(=O)COC(=O)CCCSC2=NC3=CC=CC=C3N2,Active,48,http://www.jhicc.org/,,62.325
1426,47194336,825621,CC1(CC(=CC(=O)C1)NC2=C(C(=CC=C2)Cl)Cl)C,Active,48,http://www.jhicc.org/,,62.685
1427,24823302,330590,C1=CC=C(C(=C1)C(=O)O)NSC2=CC=CC=C2[N+](=O)[O-],Active,48,http://www.jhicc.org/,,62.215
1428,24822421,3150541,CC1=C(SC(=C1C#N)NC(=O)C2=CC=C(O2)[N+](=O)[O-])C(=O)OC,Active,48,http://www.jhicc.org/,,62.225
1429,14731085,1632798,C=CCN1C(=NN=C1SCC(=O)NCC2=CC=CC=C2)CSC3=NC4=CC=CC=C4S3,Active,48,http://www.jhicc.org/,,62.325
1430,47200713,6056260,C1=CC=C2C(=C1)C=CC=C2/C=C\3/C(=O)NC(=O)S3,Active,48,http://www.jhicc.org/,,62.2
1431,4249420,3243377,CCCCN1C(=O)C2=C(C=CC(=C2)N3CCOCC3)N=C1SCC(=O)NC4=CC(=CC=C4)OC,Active,48,http://www.jhicc.org/,,62.22
1432,49725912,1129583,C1=CC=C2C=C(C(=CC2=C1)C(=O)NNS(=O)(=O)C3=CC=CC=C3[N+](=O)[O-])O,Active,48,http://www.jhicc.org/,,62.32
1433,14725495,3170514,COCCCN1C(=NN=C1SCC(=O)NC2=C(C3=C(S2)CCCC3)C#N)C4=CC=NC=C4,Active,48,http://www.jhicc.org/,,62.2
1434,49676442,4611621,COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)C(=O)O,Active,48,http://www.jhicc.org/,,62.485
1435,26659277,941440,CN1CCN(CC1)C2=C(N=C(O2)CC3=CC=CC4=CC=CC=C43)C#N,Active,48,http://www.jhicc.org/,,62.325
1436,14724781,2880983,CC1CC(N(C2=CC=CC=C12)C(=O)CN3C(=O)C4=CC=CC=C4C3=O)(C)C,Active,48,http://www.jhicc.org/,,62.38
1437,856331,657699,C1CCC23C(C1)CC4=C(N2C5=CC(=C(C#N)C#N)C=CC5=N3)CCCC4,Active,48,http://www.jhicc.org/,,62.22
1438,24797832,939600,C1=CC=C(C=C1)C2=C(NN=C2C3=C(C=C(C=C3)O)O)C(F)(F)F,Active,48,http://www.jhicc.org/,,62.415
1439,14733978,689208,C1COC2=C(O1)C=CC(=C2)N=CC3=C(C(=CC(=C3)Cl)Cl)O,Active,48,http://www.jhicc.org/,,62.46
1440,4243360,3238094,CS(=O)(=O)N1C(=CC(=N1)OC(=O)C2=CC=CC3=CC=CC=C32)N,Active,47,http://www.jhicc.org/,,63.12
1441,17514606,675453,CC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)N4C5=CC=CC=C5N=N4,Active,47,http://www.jhicc.org/,,62.86
1442,49720291,24791029,CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)O,Active,47,http://www.jhicc.org/,,63.205
1443,24801140,2254353,C=CCNS(=O)(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C2=O,Active,47,http://www.jhicc.org/,,63.19
1444,863249,664495,C1CN(CCC1C(=O)O)C2=NC(=NC3=C2OC4=CC=CC=C43)C5=CC=CC=C5,Active,47,http://www.jhicc.org/,,63.2
1445,17517280,5675017,CCOC(=O)CC1=CSC(=N1)N/C(=N/S(=O)(=O)C2=C(C=C(C=C2)F)F)/C3=CC=CC=C3,Active,47,http://www.jhicc.org/,,63.06
1446,26658302,2369866,CC1=C(C=C(C=C1)NC(=S)NC2=CC3=C(C=C2)NC(=O)N3)C,Active,47,http://www.jhicc.org/,,63.01
1447,24806516,6484054,C1CCC2=NC3=NC=NN3C(=C2C1)NCCC4=CC=CC=C4F,Active,47,http://www.jhicc.org/,,63.195
1448,842412,599120,CCC1=C(NC2=CC=CC=C2C1=O)C,Active,47,http://www.jhicc.org/,,62.76
1449,3712368,2536348,CC1=CC(=C(N1C2=NOC(=C2)C)C)C(=O)COC3=CC=CC(=C3)C(=O)C,Active,47,http://www.jhicc.org/,,62.955
1450,14727558,4089957,CC1=C(C=CC(=C1)O)C2(C3=CC=CC=C3C(=O)O2)C4=C(C=C(C=C4)O)C,Active,47,http://www.jhicc.org/,,62.905
1451,24806415,3227273,CCC1=C(N2C(=NC=N2)N=C1C)NCCC3=CC=C(C=C3)Cl,Active,47,http://www.jhicc.org/,,63.015
1452,4263052,973570,C1=CC=C(C=C1)CN2C=CN=C2SCC3=NN=C(O3)C4=CC=CC=C4,Active,46,http://www.jhicc.org/,,63.49
1453,14737550,9551064,CC1=CC2=C(C=C1)N(C(=C2CC(=O)NC3=CC(=C(C=C3)C)F)C(=O)O)C,Active,46,http://www.jhicc.org/,,63.29
1454,848570,651019,COC1=C(C=C(C=C1)CN2C3=CC=CC=C3SC2=O)OC,Active,46,http://www.jhicc.org/,,63.44
1455,24783717,5435067,C1=CC(=CC(=C1)[N+](=O)[O-])N/N=C(\C#N)/C(=O)C2=CC=C(C=C2)Br,Active,46,http://www.jhicc.org/,,63.41
1456,56318538,24686188,CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCCC2)OC(=O)C3=CC(=CC=C3)NC(=O)C,Active,46,http://www.jhicc.org/,,63.255
1457,24822629,3231156,CC1CCC2=C(N3C(=NC=N3)N=C2C1)NCC#C,Active,46,http://www.jhicc.org/,,63.495
1458,22402147,4457468,C1=CC(=CC=C1C2=NN=C(O2)NC(=O)C3=C(SC(=C3)Cl)Cl)F,Active,46,http://www.jhicc.org/,,63.35
1459,17411842,2283201,COC1=C(C=CC(=C1)C=O)OCCOCCOC2=CC=CC=C2Cl,Active,46,http://www.jhicc.org/,,63.38
1460,14738410,3648794,C1=CC=C(C=C1)CNC(=O)C2=C3NC(=O)C4=CC=CC=C4N3C(=S)S2,Active,46,http://www.jhicc.org/,,63.44
1461,56422677,659940,CC1CN(CCN1C2=CC(=CC=C2)OC)C3=NC=NC4=C3NC5=C4C=C(C=C5)F,Active,46,http://www.jhicc.org/,,63.28
1462,24798233,1363031,C1=CC=C(C=C1)CNC(=O)/C(=C/C2=CC(=C(C=C2)O)Br)/C#N,Active,46,http://www.jhicc.org/,,63.51
1463,24785185,16188715,C1CC(CN(C1)C2=NC=CC=N2)CCC(=O)NCC3=CC(=C(C=C3)F)F,Active,45,http://www.jhicc.org/,,63.935
1464,56319649,135697641,C1=CSC2=C1N=C(NC2=O)COC(=O)C3=CC(=C(S3)Br)Br,Active,45,http://www.jhicc.org/,,63.805
1465,26728332,289982,C1[C@@H]2[C@@H](CC(=O)O2)[C@@H]([C@H]1OC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)CO,Active,45,http://www.jhicc.org/,,63.775
1466,24814861,3510420,CC1=CC(=C(C=C1)N=CC2=C(C(=CC(=C2)CC3=CC=CC=C3Cl)[N+](=O)[O-])O)O,Active,45,http://www.jhicc.org/,,64.095
1467,49731036,20927717,CCOC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)SCCC(=O)N3,Active,45,http://www.jhicc.org/,,63.88
1468,24800546,16192215,CC(=CCN1CCN(CC1CCO)CC2=CC(=C(C=C2)OC)CN3C=CC=N3)C,Active,45,http://www.jhicc.org/,,64.01
1469,846015,648382,C1CC2=C(C1)N(N=C2C(F)(F)F)CC(=O)NCC3=CC=C(C=C3)F,Active,45,http://www.jhicc.org/,,63.825
1470,24788681,135460595,CCCN(CCC)C1=NC(=NC(=O)N1)N(CCC)CCC,Active,45,http://www.jhicc.org/,,64.13
1471,17513237,2040656,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=O)S2)CCCC(=O)O,Active,45,http://www.jhicc.org/,,64.015
1472,24790771,4373362,C1=CC=C2C(=C1)C(=O)N(C3=C(S2)C=CC(=C3)C(=O)O)CC4=CC=C(C=C4)F,Active,45,http://www.jhicc.org/,,63.87
1473,26659333,5601088,CC\1=CC(=O)C(=C/C1=N/OS(=O)(=O)C2=CC=CC=C2)C(C)C,Active,45,http://www.jhicc.org/,,64.095
1474,14745616,4885033,CC1=CC=CC=C1N2C(=NN=N2)SC3=NN=NN3C4=CC=CC=C4,Active,45,http://www.jhicc.org/,,63.845
1475,7973601,135449207,CC1=C(C=C(C=C1)C(=O)CSC2=NC(=CC(=O)N2)C)C,Active,45,http://www.jhicc.org/,,63.865
1476,14736731,1292521,CCC1=C(C(=CC=C1)CC)NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,Active,44,http://www.jhicc.org/,,64.57
1477,17511812,6517856,CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=CS2)/C3=NC4=CC=CC=C4N3,Active,44,http://www.jhicc.org/,,64.26
1478,17504265,939795,C1=CC(=CC(=C1)F)CSC(=C(C#N)C#N)NC2=CC=C(C=C2)F,Active,44,http://www.jhicc.org/,,64.51
1479,4244206,3238833,CC1CCCCC1NC(=O)CN2C(=O)C=CC(=N2)C3=CC=CC=C3,Active,44,http://www.jhicc.org/,,64.155
1480,24825714,2430892,CN1CCN(CC1)CC(=O)NC2=NC(=CS2)C3=CNC4=CC=CC=C43,Active,44,http://www.jhicc.org/,,64.33
1481,49829004,4971059,CC1=CC2=NC3=C(C=C2C=C1)C(=NN3CC(C)C)NS(=O)(=O)C4=CC=CC5=NON=C54,Active,44,http://www.jhicc.org/,,64.5
1482,849633,652131,CC1=CC=CC=C1CNS(=O)(=O)C2=CC3=C(C=C2)OCCO3,Active,44,http://www.jhicc.org/,,64.22
1483,56463422,25102633,CC1=CC=C(C=C1)S(=O)(=O)N2[C@@H](CC=C([C@@H]2C3=CC=C(C=C3)Cl)C(=O)O)C4=CC(=C(C=C4)Cl)Cl,Active,43,http://www.jhicc.org/,,64.77
1484,49728089,135516074,CC1=NN=C(NC1=O)SC(C)C(=O)NC2=C(C3=C(S2)CCCC3)C#N,Active,43,http://www.jhicc.org/,,64.94
1485,49828679,9141221,CN(CC1=CC=CC=C1)C(=O)COC(=O)COC2=CC=C(C=C2)C#N,Active,43,http://www.jhicc.org/,,64.655
1486,24784600,1512224,C1=CC=C(C(=C1)COC(=O)C2=C(N=CC=C2)N)C#N,Active,43,http://www.jhicc.org/,,64.905
1487,49646514,24747569,CCCCCCCCN1[C@H](C2=C(S1(=O)=O)C=C(C=C2)C(F)(F)F)CC(=O)O,Active,43,http://www.jhicc.org/,,64.675
1488,7974714,2077531,CC1=C(SC2=NC=NC(=C12)NCC3=CC=CO3)C,Active,43,http://www.jhicc.org/,,64.6
1489,49715986,24789769,CC(C)CS(=O)(=O)C1=NSC2=NC(=O)/C(=C\C3=CC=C(C=C3)OC(=O)C4=CC=CO4)/C(=N)N21,Active,43,http://www.jhicc.org/,,64.88
1490,49645701,24747283,COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)N3CCCC3)C4=CC5=CC=CC=C5O4,Active,43,http://www.jhicc.org/,,64.795
1491,4256911,2857421,C1C2CN(CC1C3=CC=CC(=O)N3C2)CC4=C(C(=CC=C4)Cl)Cl,Active,43,http://www.jhicc.org/,,64.84
1492,26728227,2811331,CC1=C(C=C(C=C1)NNC(=O)C2=CC=CS2)Cl,Active,43,http://www.jhicc.org/,,64.81
1493,49825420,2915239,CC1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)N3C(=O)C4CCCCC4C3=O)C,Active,43,http://www.jhicc.org/,,64.595
1494,49644581,774099,CC1=C(C=C(C=C1)NC(=S)NC2=CC=C(C=C2)F)C,Active,43,http://www.jhicc.org/,,64.965
1495,17416125,1345642,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)/C=C/C3=CN(N=C3C4=CC=CC=C4)C5=CC=CC=C5,Active,43,http://www.jhicc.org/,,64.855
1496,49713786,24789220,C1CCCN(CCC1)C2=C(C=C(C=C2)C(CC(=O)N)NC(=O)C3=CC=C(C=C3)Br)[N+](=O)[O-],Active,42,http://www.jhicc.org/,,65.13
1497,22412199,4765842,C1CC1C2=CC(=NN2CC(=O)NCC3=CC=CC=C3F)C(F)(F)F,Active,42,http://www.jhicc.org/,,65
1498,848105,650529,CCC1=NN=C(S1)NC(=O)CSC2=NC=C(N2C)C3=CC=CC=C3,Active,42,http://www.jhicc.org/,,65.29
1499,4256496,978221,C1=CC(=C(C=C1Br)Cl)NC(=O)NN2C=NN=C2,Active,42,http://www.jhicc.org/,,65.17
1500,56463412,25102624,CC1=CC=C(C=C1)S(=O)(=O)N2[C@@H](CC=C([C@@H]2C3=CC=C(C=C3)F)C(=O)O)C4=CC=C(C=C4)C(C)C,Active,42,http://www.jhicc.org/,,65.25
1501,24792224,2904945,CC(=O)N(C)C1=CC=C(C=C1)NC(=O)C(C2=CC=CC=C2)SC3=CC=CC=C3,Active,42,http://www.jhicc.org/,,65.245
1502,17408183,3210614,C1CCC(CC1)NC(=O)C(C2=CC3=C(C=C2)N=CC=C3)N(CC4=CC=C(C=C4)F)C(=O)C5=CC6=C(C=C5)OCCO6,Active,42,http://www.jhicc.org/,,65.255
1503,24837024,9622394,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CS3)/C=N/NC4=CC=C(C=C4)C(=O)O,Active,42,http://www.jhicc.org/,,65.06
1504,24788348,54680867,CCOC(=O)C1CCN(CC1)CC2=C(C3=CC=CC=C3OC2=O)O,Active,42,http://www.jhicc.org/,,65.135
1505,24827310,2409339,CC1=CC=C(S1)C(=O)NCC(=O)OCC(=O)NC2=CC=CC=C2C#N,Active,42,http://www.jhicc.org/,,65.21
1506,49816336,24816578,CCCNC(=O)C1=CC=CC=C1NC(=O)C2=CC3=C(C=C2)SC(C(=O)N3)C,Active,42,http://www.jhicc.org/,,65.24
1507,24834434,16196679,CC1CCC(CC1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N(C)C3=CC=C(C=C3)OC,Active,42,http://www.jhicc.org/,,65.29
1508,49674925,4788898,CN(CC1=C(C(=C(C=C1)OC)OC)OC)C2=C3C=CSC3=NC=N2,Active,42,http://www.jhicc.org/,,65.07
1509,47193791,16725164,CC1=C(C(NC(=O)N1CCCCCC(=O)OC)C2CC2)C(=O)OCC3=CC=CC=C3,Active,42,http://www.jhicc.org/,,65.165
1510,14742797,1973366,CC(C)(C)OC(=O)NCCC1=NN=C(O1)SCC2=CC=C(C=C2)Cl,Active,42,http://www.jhicc.org/,,65.195
1511,7976680,759534,C1CCN(CC1)C2=NC3=CC=CC4=C3C2=CC=C4,Active,42,http://www.jhicc.org/,,65.3
1512,56324222,4932013,CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2)OC3=CC=CC=C3Cl,Active,41,http://www.jhicc.org/,,65.47
1513,24809963,3100036,CCOC(=O)C1=C(N(C(=S)S1)C2=CC=CC=C2)N(C(=O)C)C(=O)C,Active,41,http://www.jhicc.org/,,65.435
1514,51089733,12627143,CC1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=C(C=C3)C)C4=CC=CC=C4)C5=CC=C(C=C5)C.[O-]Cl(=O)(=O)=O,Active,41,http://www.jhicc.org/,,65.57
1515,7967732,5309002,CC1CCC2(CC1)C(=C(C(=O)O2)C)C(=O)NC(C)C,Active,41,http://www.jhicc.org/,,65.71
1516,17409784,1489025,CC1=CC=C(C=C1)SCC2(CCN(CC2)C(=O)C3=CC=C(C=C3)Cl)O,Active,41,http://www.jhicc.org/,,65.395
1517,24819153,1473102,CN1C2=C(C=N1)C(=NC=N2)N3CCC(CC3)CC4=CC=CC=C4,Active,41,http://www.jhicc.org/,,65.695
1518,7976971,5310860,COC1=CC=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O,Active,41,http://www.jhicc.org/,,65.47
1519,17413990,5731487,CCOC1=CC(=CC(=C1OC(=O)C)[N+](=O)[O-])/C=C\2/C(=O)SC(=N2)SC,Active,41,http://www.jhicc.org/,,65.41
1520,24821354,5376484,CN1C2=C(C(=CC=C2)O)C(=O)C3=CC=CC=C31,Active,41,http://www.jhicc.org/,,65.49
1521,24822471,1087466,C1=CC2=C(C=C1N=CC3=C(C(=CC(=C3)Br)Br)O)C=NN2,Active,41,http://www.jhicc.org/,,65.43
1522,14742848,1951290,CC1=NN2C(=C1C3=CC=CC=C3)N=C4CCCCC4=C2NCCOC,Active,40,http://www.jhicc.org/,,65.95
1523,22412709,1216145,C1COCCN1C2=CC=C(C=C2)N=CC3=C(C(=CC(=C3)CC4=CC=CC=C4)[N+](=O)[O-])O,Active,40,http://www.jhicc.org/,,65.86
1524,24837990,2474782,C1CN(CC2=CC=CC=C21)C(=O)CCC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,Active,40,http://www.jhicc.org/,,66.01
1525,49726244,3164006,CC(C)(C)C(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCCO4,Active,40,http://www.jhicc.org/,,65.76
1526,49665712,1482626,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CSC(=N2)N3C(=C(C=N3)C(=O)O)C(F)(F)F,Active,40,http://www.jhicc.org/,,66.03
1527,17401405,5410453,C1=CC=C(C=C1)C(=O)/C(=N/NC2=CC(=CC=C2)Cl)/C#N,Active,40,http://www.jhicc.org/,,65.91
1528,24840177,2998325,CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C(=O)CSC3=NN=C(N3C)C4=C(OC=C4)C,Active,40,http://www.jhicc.org/,,65.75
1529,4242163,3237052,COC1=CC=CC(=C1)C2=NOC(C2)C(=O)NCC3=CC=C(C=C3)F,Active,40,http://www.jhicc.org/,,66.07
1530,24797320,6466690,CC(C1=CC2=C(C=C1)OCO2)NC(=O)NC3CCCCC3,Active,40,http://www.jhicc.org/,,66.06
1531,49671754,2739860,C1=CC(=C(C=C1F)Cl)NC(=O)CS(=O)(=O)NC2=C(C=C(C=C2)F)Cl,Active,40,http://www.jhicc.org/,,66.085
1532,14744206,3540023,CC1CCCCC1NC(=S)NC2=CC=C(C=C2)SC(F)F,Active,40,http://www.jhicc.org/,,66.04
1533,14740576,1365179,COC1=CC=C(C=C1)C2=NC3=C(C(=C2)C(F)(F)F)C(=O)N(N3)C4=CC=CC=C4,Active,40,http://www.jhicc.org/,,65.925
1534,4248868,3242889,CCN(CCNC(=O)CN1CCN(C1=O)CC2=CC=C(C=C2)Cl)C3=CC=CC=C3,Active,39,http://www.jhicc.org/,,66.34
1535,24828041,2361929,COC1=CC(=CC(=C1OC)OC)CCC(=O)OCC(=O)NCC2=CC=C(C=C2)Cl,Active,39,http://www.jhicc.org/,,66.1
1536,47199052,6467211,CC(C)C1=CC=C(C=C1)C(C)NC(=O)C2CCCC2,Active,39,http://www.jhicc.org/,,66.31
1537,852236,654848,CCOC(=O)C1=CC(=CC=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CC=C3)C,Active,39,http://www.jhicc.org/,,66.2
1538,14727999,1646757,CCCCN(CCCC)C1=C(C(=O)NN=C1)Cl,Active,39,http://www.jhicc.org/,,66.305
1539,22401898,3532299,CC(C1=CC=CO1)N(C2=CC=CC=N2)C(=O)C3=CC=CC=C3NS(=O)(=O)C4=CC(=C(C=C4)Cl)[N+](=O)[O-],Active,39,http://www.jhicc.org/,,66.36
1540,14745888,135512416,CCCC1=CC(=O)NC(=N1)SCC2=NC3=CC=CC=C3S2,Active,39,http://www.jhicc.org/,,66.345
1541,16952793,3942056,C1COC2=C(O1)C=CC(=C2)C(=O)COC(=O)CNC(=O)C3=C(C=C(C=C3)Cl)Cl,Active,39,http://www.jhicc.org/,,66.13
1542,49827319,843013,CC(C)C1=CC(=CS1)C(=O)NNC(=S)NC2CCCCC2,Active,39,http://www.jhicc.org/,,66.19
1543,17407258,1790695,COC1=CC=C(C=C1)C(=O)NC(=S)NNC(=O)CCC2=CC=CC=C2,Active,39,http://www.jhicc.org/,,66.295
1544,3715086,2999077,CC1CCCCC1NC(=O)CN2N=C(N=N2)C3=CC=C(C=C3)Cl,Active,39,http://www.jhicc.org/,,66.185
1545,49647114,1353745,CC1=CC=C(C=C1)C2=CSC(=C2C(=O)O)NC(=O)C3=CC=CC=C3Cl,Active,39,http://www.jhicc.org/,,66.13
1546,14725146,2267114,CC(=O)C1=CC=C(C=C1)NC2=NC(=NC(=N2)NCCO)OC(C(F)(F)F)C(F)(F)F,Active,39,http://www.jhicc.org/,,66.3
1547,24825990,3965976,CC1=CC=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)C4=CC=CC=N4,Active,38,http://www.jhicc.org/,,66.61
1548,14742480,3775080,CC(=O)N1C=C(C2=CC=CC=C21)C(C[N+](=O)[O-])SC(=O)C,Active,38,http://www.jhicc.org/,,66.515
1549,4257332,935049,CCC(=O)NC1=C(C=CC(=C1)Cl)N2CCN(CC2)C(=O)CC,Active,38,http://www.jhicc.org/,,66.62
1550,49825932,6911430,C1=CC=C(C=C1)OC2=CC=CC(=C2)/C=N/NC(=O)C3=CC(=CC=C3)O,Active,38,http://www.jhicc.org/,,66.52
1551,4248897,3242916,CC(C)OC(=O)CN1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,Active,38,http://www.jhicc.org/,,66.42
1552,49817618,24816862,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)COC(=O)CNS(=O)(=O)C2=C(C=C(C=C2)Br)Cl,Active,38,http://www.jhicc.org/,,66.525
1553,14743853,2331668,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)N2CCC3=CC=CC=C32)Cl,Active,38,http://www.jhicc.org/,,66.73
1554,17431728,5753962,C/C(=C\C(=O)C(C(C(F)(F)F)(F)F)(F)F)/NNC(=O)C1=CC(=CC=C1)OC,Active,38,http://www.jhicc.org/,,66.505
1555,14726670,3136668,CCC1=CC2=C(C=C1)NC(=O)C23NN=C(S3)C4=CC=C(C=C4)C,Active,37,http://www.jhicc.org/,,66.805
1556,24779878,2314355,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=CC=C(C=C4)N,Active,37,http://www.jhicc.org/,,66.92
1557,49679799,3580168,CCCCC1=NC2=CC=CC=C2C(=C1)C3=NNC(=S)O3,Active,37,http://www.jhicc.org/,,66.935
1558,26666446,291365,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)NC4=CC=C(C=C4)CCO,Active,37,http://www.jhicc.org/,,66.755
1559,26670908,822462,C1=CC=C2C(=C1)N=C(S2)NS(=O)(=O)C3=CN=C(C=C3)Cl,Active,37,http://www.jhicc.org/,,66.975
1560,17387164,4885570,CC(C(=O)NNC(=S)NC(=O)C1=CC=CO1)OC2=CC3=CC=CC=C3C=C2,Active,37,http://www.jhicc.org/,,67.025
1561,14727710,700235,CCOC1=C(C=C(C=C1)Br)S(=O)(=O)N2CCCC2,Active,37,http://www.jhicc.org/,,66.83
1562,49816679,2239932,CC1=CC(=C(C=C1Br)C)S(=O)(=O)NCC2=CC=NC=C2,Active,37,http://www.jhicc.org/,,67
1563,4254715,1811245,CC1=CC(=CC(=C1S(=O)(=O)NCCOC2=CC=CC=C2)C)N3CCCC3=O,Active,37,http://www.jhicc.org/,,66.86
1564,845843,648202,C1=COC(=C1)CN2C(=NN=C2SCC(=O)NCC3=CC=CS3)C4=CC=CO4,Active,37,http://www.jhicc.org/,,66.88
1565,852712,6602657,CCC1=CC2=C(N=CN=C2S1)N3CCN(CC3)C4=NN=C(S4)CC.Cl,Active,36,http://www.jhicc.org/,,67.135
1566,24790901,3131946,CC1=CC(=C(C=C1)C)NCC(=O)NNC(=S)NC2=CC=CC=C2,Active,36,http://www.jhicc.org/,,67.15
1567,49818922,3830863,C1=COC(=C1)C(=O)NNC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],Active,36,http://www.jhicc.org/,,67.24
1568,24839421,3237414,CCOC(=O)N1CCN(CC1)C(=O)C2=C(C3=C(O2)C=CC(=C3)S(=O)(=O)N4CCCCCC4)C,Active,36,http://www.jhicc.org/,,67.19
1569,49816277,6324349,CC1=CC=C(C=C1)C2=CSC3=C2C(=O)NC(=N3)SCC(=O)NC4=CC(=C(C=C4)Cl)C(=O)O,Active,36,http://www.jhicc.org/,,67.245
1570,26727108,135472972,C1=COC(=C1)CNC(=S)N/N=C/C2=CC(=C(C(=C2)Br)O)Br,Active,36,http://www.jhicc.org/,,67.305
1571,49675148,24761800,CC(C1=CC=C(C=C1)Br)NS(=O)(=O)OCC(Cl)(Cl)Cl,Active,36,http://www.jhicc.org/,,67.265
1572,3716669,2999712,CCOC1=C(C=CC=N1)C(=O)NCC2COC3=CC=CC=C3O2,Active,36,http://www.jhicc.org/,,67.07
1573,7970194,5065928,CCN1C(=NN=C1SCCC(C)C)C2=CNC3=CC=CC=C32,Active,36,http://www.jhicc.org/,,67.09
1574,14742562,5919647,COC1=CC(=CC(=C1OC)OC)C2=NN=C(N2N)SC/C=C/C3=CC=CC=C3,Active,35,http://www.jhicc.org/,,67.345
1575,17403100,1482498,CC1=CC=C(C=C1)COC2=C(SC=C2)C3=NN=C(N3C)SC,Active,35,http://www.jhicc.org/,,67.465
