PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,avPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Percentage of the test compound readout over those of negative controls at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
1304,49670954,6625848,CCN1C=C(C2=CC=CC=C21)CCC(=O)NCC3=CC=CC=C3OCC,Inactive,0,,,0
1305,24817466,1487013,CNC(=O)C1=C(SN=N1)S(=O)(=O)C2=CC=C(C=C2)Cl,Inactive,0,,,0
1306,26657716,2118160,C1=CC=C2C(=C1)C(=S)N=C(N2)C3=CC=C(C=C3)Br,Inactive,0,,,0
1307,49670172,2920461,CC1CCC2=C(C1)SC3=C2C(=O)N(C(=S)N3)C,Inactive,0,,,0
1308,49679132,9661909,C1=CC=NC(=C1)/C=N/NC(=O)C2=C(C=CC(=C2)Br)O,Inactive,0,,,0
1309,49667700,3356561,CCC1(CC2=C(CO1)SC3=C2C(=S)NC(=N3)SC)C,Inactive,0,,,0
1310,49669862,4529187,CC(C)(C)C1CCC2=C(C1)SC3=C2C(=O)N(C(=S)N3)C,Inactive,0,,,0
1311,17507447,5749438,CC(=O)/C=C/N1C2=CC=CC=C2OC1=S,Inactive,0,,,0
1312,49674128,2374099,CCN(CC1=CC=CC=C1)C(=S)NC(=O)C2=CC=CC=C2Br,Inactive,0,,,0
1313,17411182,3724708,C1=CC(=CC(=C1)F)NC(=O)N(CC2=CC=C(C=C2)Cl)CC(C(F)(F)F)O,Inactive,0,,,0
1314,24828879,2428721,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)COC(=O)C3=CC=C(O3)Br,Inactive,0,,,0
1315,49725039,1440777,CC1=C(SC2=C1C(=NC(=N2)C(C)C)SCC(=O)N3CCOCC3)C,Inactive,0,,,0
1316,47199066,6468811,CC1=CC2=C(C=C1)N(CCC2)C(=O)CC3=CC=CC=C3OC,Inactive,0,,,0
1317,26661609,3693244,CC(C)N1C2=CC=CC=C2C(=C1O)N=NC3=CC(=C(C=C3)Cl)C(=O)O,Inactive,0,,,0
1318,49680755,4796012,C=CCN1C(=O)C2=C(C=C(C=C2)C(=O)O)N=C1SCC3=C(C=C(C=C3)Br)F,Inactive,0,,,0
1319,24795447,979883,CC1=CC=CC=C1COC2=C(C=C(C=C2)CNC3=CC=C(C=C3)NC(=O)C)OC,Inactive,0,,,0
1320,49826330,675984,C1CCN(CC1)C(=O)COC2=C(C3=CC=CC=C3C=C2)Br,Inactive,0,,,0
1321,7978153,2290503,CCCCOCCCNC(=O)C1=CC2=C(C=C1)OCO2,Inactive,0,,,0
1322,7977533,724072,CC1=CC(=NO1)N=CC2=C(C=CC(=C2)Br)O,Inactive,0,,,0
1323,49824374,6874712,C1OC2=C(O1)C=C(C=C2)C(=O)N/N=C/C3=CC=C(O3)COC4=CC=C(C=C4)Br,Inactive,0,,,0
1324,56323579,2063395,CCOC(=O)NC(C(F)(F)F)(C(F)(F)F)P(=O)(C1=CC=CC=C1)C2=CC=CC=C2,Inactive,0,,,0
1325,14722404,3195869,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CC4=CC=CO4)N5CCC(CC5)C,Inactive,0,,,0
1326,14744695,2339452,C1=CC=C(C(=C1)NC(=O)CSC2=NNC(=N2)N)SC3=CC=C(C=C3)Cl,Inactive,0,,,0
1327,14721494,3219102,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)CN3CCN(CC3)C(=O)C4=CC=CO4,Inactive,0,,,0
1328,14737274,9550960,CCN1CCN(CC1)CCNC(=O)CSCC2=C(OC(=N2)C3=CC(=C(C=C3)OC)OC)C,Inactive,0,,,0
1329,49643179,3113629,CC1=NN(C(C1)(C2=CC=C(C=C2)Cl)O)C(=O)C3=CC=CC=C3C,Inactive,0,,,0
1330,14736108,9550845,CC1=CC(=NO1)NC(=O)CSC2=NC(=NC3=C2C(=O)N(C(=O)N3C)C)CC(C)(C)C,Inactive,0,,,0
1331,49715051,20874994,CCOC1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)NC3=NC4CS(=O)(=O)CC4S3,Inactive,0,,,0
1332,26664733,806449,CCOC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=CO2,Inactive,0,,,0
1333,7965508,5086679,C1CCCN(CC1)C(=O)CN2C3=C(CCCC3)C(=CC2=O)C4=CC=CC=C4,Inactive,0,,,0
1334,26664676,3032663,C1=CC=C(C=C1)C2=CC3=C(C=C2)OC(=S)N3,Inactive,0,,,0
1335,7971601,5310511,CN1C2=C(C(=NC(=N2)C3CC3)SCC(=O)C4=CC=CC=C4)C(=O)N(C1=O)C,Inactive,0,,,0
1336,26658497,1034495,CC(C)CC1=CSC(=C1C(=O)O)NC(=O)C2=CC=C(C=C2)Br,Inactive,0,,,0
1337,24797764,2206575,C1CN(CCN1C2=NC(=CS2)C3=CC=CC=C3)C(=S)NC(=O)C4=CC(=CN=C4)Br,Inactive,0,,,0
1338,49667761,930568,C1=CC=C(C=C1)NC(=S)NC2=NC(=CS2)C3=CC=C(C=C3)F,Inactive,0,,,0
1339,26665914,703723,C1=CC(=CC=C1C2=CSC3=C2C(=S)NC=N3)Cl,Inactive,0,,,0
1340,49676154,4684048,COC1=CC=C(C=C1)CCC(=O)NCC2=CC(=CC=C2)C(F)(F)F,Inactive,0,,,0
1341,17387364,4390212,CCOC(=O)C1=NN(C(C1)(C2=CC=C(C=C2)Cl)O)C(=O)C3=CC=C(C=C3)C,Inactive,0,,,0
1342,47196052,135531547,CC1=NC2=CC=CC=C2C(=O)N1/N=C/C3=C(C(=CC(=C3)Br)Br)O,Inactive,0,,,0
1343,49725754,864216,CC1=C2C(=CC=C1)C=C(C(=N2)SCC(=O)NC3CCCCC3)C,Inactive,0,,,0
1344,47200112,6469972,CC1=C(C=C(C=C1)C(C)NC(=O)C2CCCC2)C,Inactive,0,,,0
1345,864793,666042,CC1=CC=C(C=C1)NC2=NC(=NC(=N2)N)CN3CCN(CC3)C4=CC=CC=C4F,Inactive,0,,,0
1346,26728498,2806370,COC(=O)C1=CC(=CC=C1)NC(=S)NC2=CC(=C(C=C2)Cl)Cl,Inactive,0,,,0
1347,47194491,886930,C1=CC=C(C=C1)NC(=O)NCC2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,0
1348,17413178,2230146,C1CCC(CC1)N(CCCCO)C(=S)NC(=O)C2=C(C3=CC=CC=C3S2)Cl,Inactive,0,,,0
1349,49644568,713448,CCN1C(=O)C2=C(NC1=S)SC3=C2CCCC3,Inactive,0,,,0
1350,47201096,1994749,C1=CC2=C(C(=C1)NCC3=C(C(=CC(=C3)Br)Br)O)N=CC=C2,Inactive,0,,,0
1351,26727854,2727155,C1=CC(=C(C=C1C(=O)NNC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl)Cl,Inactive,0,,,0
1352,49642312,135531710,CC1=C(C(=CC=C1)/C=N/NC(=O)CC2=CC=C(C=C2)Cl)O,Inactive,0,,,0
1353,26726127,6532825,CC1CC2=C(O1)C=CC(=C2)/C=C/3\C(=O)NC(=S)S3,Inactive,0,,,0
1354,49646547,135531708,CC1=CC(=C(C=C1)O)/C=N/NC(=O)CC2=CC=C(C=C2)Cl,Inactive,0,,,0
1355,47195001,3504524,CCC1=CC=C(C=C1)C(C)NC(=O)C2=CC=CS2,Inactive,0,,,0
1356,47200766,3111211,CC1=CC(=C(C(=C1)C)NC(=O)C2CC3CCC2C3)C,Inactive,0,,,0
1357,26727484,135411658,CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)N=NC3=C(CC(CC3=O)(C)C)O,Inactive,0,,,0
1358,26665567,5600169,CC(C)OP(=O)(/C(=N\OC(=O)C1=CC=C(C=C1)OC)/C(=O)N)OC(C)C,Inactive,0,,,0
1359,14727893,4694140,CCCCCCNC(=O)CC(C1=CC=CC=C1)C2=C(C=CC(=C2)Br)O,Inactive,0,,,0
1360,47204716,3098837,CCC1=NN(C(C1)(C2=CC=CC=C2)O)C(=O)C3=CC=CC=C3O,Inactive,0,,,0
1361,47199343,1696227,CC(=O)OC1=C(OC2=CC=CC=C2C1=O)C3=CC=C(O3)Br,Inactive,0,,,0
1362,14738732,803549,CC(C)(C)CC(=O)NC1=CC=C(C=C1)NC2=CC=CC=C2,Inactive,0,,,0
1363,24781242,860326,CC1=CC2=CC=CC=C2N=C1SCC(=O)NC3CCCCC3,Inactive,0,,,0
1364,49679481,6622293,CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N(C)C)C(=O)NCCC3=CC=CC=C3,Inactive,0,,,0
1365,49672245,2810997,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)NC3=CN=CC=C3,Inactive,0,,,0
1366,49714022,24789399,CCCN1C2=CC(=C(C=C2N=C1C3CCCN3C4=NC(=CS4)C5=CC=C(C=C5)C)Cl)N6CCCCC6,Inactive,0,,,0
1367,49735818,22512760,C1CN(CCC1CC2=CC=CC=C2)CCCNC(=O)CCC(=O)N3CCOC4=C3C=C(C=C4)Cl,Inactive,0,,,0
1368,47195067,3843095,CC1=C(C(=CC=C1)NC(=O)C2CC3CCC2C3)C,Inactive,0,,,0
1369,24797014,1442467,CC(C)(C)C1=NC2=CC=CC=C2C(=N1)SCC(=O)C3=CC=CC=C3,Inactive,0,,,0
1370,26731737,2818527,C1=CC=C(C(=C1)CSC2=NC(=O)NC(=N2)C3=CC=C(C=C3)Cl)Cl,Inactive,0,,,0
1371,26729836,2816517,CCOC(=O)COC1=C(C(=C2CCC3=CC=CC=C3C2=N1)C4=CC=CO4)C#N,Inactive,0,,,0
1372,24820328,3716133,COC1=CC=C(C=C1)CNCC(C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O,Inactive,0,,,0
1373,14722325,345777,C1=CC=C2C(=C1)C=CC3=C2N=C(N3)C4=CC=CC=N4,Inactive,0,,,0
1374,14737669,9551113,C1CCCC(CC1)NC(=O)CCS(=O)(=O)C2=CC=C(S2)Br,Inactive,0,,,0
1375,17413353,1326196,CC(C)CC(=O)NC(=S)NC1=NC(=CS1)C2=CC=CC3=CC=CC=C32,Inactive,0,,,0
1376,14720417,668956,C1=CC=C(C=C1)CN(C2=CC=CC=N2)S(=O)(=O)C3=CC=CC=C3,Inactive,0,,,0
1377,14732163,3491391,COC(=O)C1=CN(C(=O)C2=CC=CC=C21)NC(=O)CCC3CCCC3,Inactive,0,,,0
1378,26660472,1928783,CCCC1=NC2=C(C3=C(S2)CCCC3)C(=O)N1NC(=O)CCC(=O)OC,Inactive,0,,,0
1379,24783715,135458746,C1=CC=C(C=C1)CC(=O)N/N=C/C2=C(C(=CC(=C2)Br)Cl)O,Inactive,0,,,0
1380,24822628,750417,COC(=O)CSC1=C(C2=C(N1)C=CC(=C2)F)[N+](=O)[O-],Inactive,0,,,0
1381,7974638,805122,CC1CCC(CC1)N2C(=O)C3=CC=CC=C3NC2=S,Inactive,0,,,0
1382,24795168,2237501,CC(C)(C)C(=O)NC(=S)NNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,Inactive,0,,,0
1383,17387650,135475213,CC1=CC(=CC=C1)/C=C/2\C(=O)N/C(=N\N=C\3/CC4CCC3(C4(C)C)C)/S2,Inactive,0,,,0
1384,49641429,135468598,CC1=CC(=C2C(=C1)C(=CC(=N2)C)N/N=C/C3=CC=C(C=C3)O)C,Inactive,0,,,0
1385,863128,664366,CC[C@@H](C)[C@@H](C1=NN=C(O1)S(=O)(=O)CC2=C(C=CC(=C2)C)C)NC(=O)OC(C)(C)C,Inactive,0,,,0
1386,14740699,1568281,CCCCC(=O)NC1=C(C=C(C=C1Cl)C)C,Inactive,0,,,0
1387,14743204,726983,CC1(C2=CC=CC=C2N([C@@]13C=CC4=C(O3)C=CC(=C4)O)C)C,Inactive,0,,,0
1388,49680576,16296829,CC1=C(OC2=C1C=CC=C2Cl)C(=O)NC3CCN(C3)CC4=CC=CC=C4,Inactive,0,,,0
1389,14739656,756861,CC(=O)C1=C(N=C(NC1=S)C2=CC=CC=C2)SC,Inactive,0,,,0
1390,17411343,1477185,C1=CC(=CC=C1C2=CC(=C(C(=O)N2)C#N)C(F)(F)F)Cl,Inactive,0,,,0
1391,14732400,6241837,C1=CC(=CC=C1S(=O)(=O)O/N=C(/C2=CC=NC=C2)\N)Br,Inactive,0,,,0
1392,3713324,2126116,CCN1C(=O)C2=CC=CC=C2C(=N1)C(=O)OCC3=C(ON=C3C)C,Inactive,0,,,0
1393,4264472,2963810,CCCCN1N=C(N=N1)NC(=O)CC23CC4CC(C2)CC(C4)C3,Inactive,0,,,0
1394,17408852,3129039,CC1(CC(=O)C(C(=O)C1)C(C2=CC=CO2)C3=C(CC(CC3=O)(C)C)O)C,Inactive,0,,,0
1395,3716272,2871893,CC(CCC=C(C)C)NC(=O)NC1CCCCC1,Inactive,0,,,0
1396,17413028,797976,C1=CC=C(C=C1)OC2=CC=CC=C2C(=O)NCC3=CC=C(C=C3)Cl,Inactive,0,,,0
1397,862880,6602737,CC(C#CCN1CCN(CC1)C)(C2CC3CC2C=C3)O.Cl,Inactive,0,,,0
1398,4245781,2160265,C1CCC(CC1)CCC(=O)NC2=C3CS(=O)CC3=NN2C4=CC=C(C=C4)F,Inactive,0,,,0
1399,14736111,2948745,CC(C)C1CC2=C(CO1)SC3=C2C(=O)N(C(=S)N3)CC4=CC=CC=C4,Inactive,0,,,0
1400,47194703,1239983,C1=CC2=C(C=CC=N2)C(=C1)N=CC3=C(C(=CC(=C3)Br)Br)O,Inactive,0,,,0
1401,24798293,970298,COC(=O)C1=C(C=CS1)NC(=S)NCC2=CC=C(C=C2)Cl,Inactive,0,,,0
1402,49668426,135500764,COC1=C(C=CC(=C1)/C=C/C2=NC3=C(C=CC=C3O)C=C2)O,Inactive,0,,,0
1403,848472,6603466,C1=CC=C(C=C1)COCC2=C3C=CC=NC3=C(C=C2)O.Cl,Inactive,0,,,0
1404,24779425,3490356,CC(=O)SCC(=O)N=C1N(C2=C(S1)C=C(C=C2)F)CC#C,Inactive,0,,,0
1405,49720753,20891930,C1CN(CCN1C2=CC=CC=N2)C(=O)CN3C(=O)C4=C(C=N3)C5=CC=CC=C5N4CC6=CC=CC=C6,Inactive,0,,,0
1406,49730542,20912811,CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)N4CCN(CC4)C5CCCCC5,Inactive,0,,,0
1407,24829577,16196161,C1COCCN1C(CNC(=O)CC23CC4CC(C2)CC(C4)C3)C5=CC=C(C=C5)F.Cl,Inactive,0,,,0
1408,26726845,2800958,C1=CC(=C(N=C1)N)OCC2=CC(=C(C=C2)Cl)Cl,Inactive,0,,,0
1409,24797073,1442866,CC(C)C1=NC2=CC=CC=C2C(=N1)SCC(=O)C3=CC=C(C=C3)F,Inactive,0,,,0
1410,26667081,5096895,COC1=CC=CC(=C1)C(=O)NNC2=C(CCC2)C(=O)C(F)(F)F,Inactive,0,,,0
1411,47199050,6468372,CCC1=CC=C(C=C1)C(C)NC(=O)C2CCCC2,Inactive,0,,,0
1412,17387033,11948820,CCOC1=C(C(=CC(=C1)CNC2CCCC2)Cl)OCC3=CC=C(C=C3)F.Cl,Inactive,0,,,0
1413,14746219,2953146,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)Cl)N.Cl,Inactive,0,,,0
1414,14732733,3591680,CC1=CC2=C(N1)C=CC(=C2)CNS(=O)(=O)C3=CC=C(C=C3)NC(=O)C,Inactive,0,,,0
1415,24779349,3315146,C1=CC(=C(C=C1C2=NC3=C(C=C(C=C3)Cl)C(=O)N2O)Cl)Cl,Inactive,0,,,0
1416,49641306,24746808,C1=CC=C(C=C1)C2=NC(=NC3=C2C=C(C=C3)Cl)N=C(N)N.Cl,Inactive,0,,,0
1417,26658033,135479086,C1COC2=C(O1)C=CC(=C2)N=NC3=C4C(=C(C=C3)O)C=CC=N4,Inactive,0,,,0
1418,16953557,5690151,C1=CC2=C3C(=C1)/C(=N\NC(=O)C4=CC=C(C=C4)Cl)/C(=O)C3=CC=C2,Inactive,0,,,0
1419,26661627,6884203,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N/N=C/C4=CC=CC=N4,Inactive,0,,,0
1420,24830929,5773450,C/C(=N\NC(=S)SC)/C1=CC=CC=C1,Inactive,0,,,0
1421,17415254,6886506,C/C(=C\C1=CC=CC=C1)/C=N/N2C(=NNC2=S)C3CCCCC3,Inactive,0,,,0
1422,4241084,3236103,CC1CCCCC1N2C(=O)C3=CC=CC=C3NC2=S,Inactive,0,,,0
1423,4252343,3245907,CC(=O)SCC(=O)N=C1N(C2=C(S1)C=C(C=C2)F)C,Inactive,0,,,0
1424,17511584,5937224,C1=CC=C(C=C1)/C=C/CSC2=NN=CN2C(=O)/C=C/C3=CC=CC=C3,Inactive,0,,,0
1425,17433488,2165997,CN(C1=CC=CC=C1)C(=O)C2=CC=CC(=C2)COC3=C(C=C(C=C3)Cl)Cl,Inactive,0,,,0
1426,17386753,11948799,CC1=C(C(=CC=C1)C)OCC(CN2CCC(CC2)CN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)O.Cl,Inactive,0,,,0
1427,14733672,4058989,COC1=CC=CC(=C1)CNC(=O)CSCC2=C(N(N=C2)C3=CC=CC=C3)N4C=CC=C4,Inactive,0,,,0
1428,47198078,2882395,CC1=C(C=CC(=C1)OCC(CNC(C)C2=CC=CC=C2)O)C(C)C.Cl,Inactive,0,,,0
1429,17386490,6021102,CCC1=CC=C(C=C1)C(C)NC(=O)/C=C/C2=CC=C(C=C2)Br,Inactive,0,,,0
1430,17412688,2169010,COC1=C(C=C(C=C1)CNCCC2=CC=CC=C2OC)OCC3=CC=CC=C3,Inactive,0,,,0
1431,56315823,24979150,CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)COC(=O)CCOC2=CC=CC=C2)N,Inactive,0,,,0
1432,17401430,4919168,CCC1(CC2=C(CO1)SC3=C2C(=O)N(N=N3)CC(=O)NC4=CC=CC=C4)C,Inactive,0,,,0
1433,56316294,16271762,CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)COC(=O)C3=C(C=C(C=C3C)C)C)C,Inactive,0,,,0
1434,14732319,2187593,CC(C)(C)C(=O)/C=C/NC1=CC=CC=C1O,Inactive,0,,,0
1435,14745954,2464330,CC(C)C1=NN=C(N1N)SCC(=O)NCCC2=CCCCC2,Inactive,0,,,0
1436,14735788,2187695,CC1=CC(=C(C=C1)N/C=C/C(=O)C(C)(C)C)O,Inactive,0,,,0
1437,17413215,1251205,CCOC(=O)C1=C(SC=C1C2=CC=C(O2)C)NC(=S)NC(=O)N(C)C,Inactive,0,,,0
1438,49728353,857565,CC1=C(C2=C(C=C1)C=C(C(=N2)SCC(=O)NC3=NOC(=C3)C)C)C,Inactive,0,,,0
1439,26729558,2810249,CN1C2=C(C(=CC=C2)F)C(=N1)NC(=O)CC34CC5CC(C3)CC(C5)C4,Inactive,0,,,0
1440,49673306,2673481,COC1=CC=CC(=C1)CC(=O)NC2=CC3=C(CCC3)C=C2,Inactive,0,,,0
1441,49673604,4202601,COC1=CC(=C(C=C1)NC(=O)CC23CC4CC(C2)CC(C4)(C3)Br)OC,Inactive,0,,,0
1442,17411674,135489943,CCCCN(CCCC)C(=S)N/N=C/C1=C(NN(C1=O)C2=CC=CC=C2)C,Inactive,0,,,0
1443,17406646,6544462,C[C@@H]1CC[C@H](C2=C1C(=NN2)C3=CC=CC=C3OC)C(C)C,Inactive,0,,,0
1444,4243250,3237996,C1=CC=C(C=C1)N2C(=C(C=N2)CSCC(=O)NCC3=CC=CS3)N4C=CC=C4,Inactive,0,,,0
1445,3714975,2091613,C1COCCN1C2=CC=CC=C2NC(=O)CSC3=CC=CC=C3,Inactive,0,,,0
1446,845218,647560,C1CCN(C1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NC3=CC(=CC=C3)O,Inactive,0,,,0
1447,14739592,721838,C1=CC=C(C(=C1)C2=CC=C(O2)C=O)OC(F)(F)F,Inactive,0,,,0
1448,49676279,9156694,COC1=CC=CC=C1N2CCN(CC2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,Inactive,0,,,0
1449,49669770,22430460,CC1=CC(=C(C=C1)C)CN2CCC(CC2)CNC(=O)NC3=CC(=C(C=C3)C)C,Inactive,0,,,0
1450,49676318,6215544,CCC1=CC2=C(C=C1O)OC(=O)C=C2CN(C)CC3=CC=CC=C3F,Inactive,0,,,0
1451,14724784,9593827,CCCC1=C(N=C(S1)N/N=C/C2=CC=CC=N2)C3=CC=C(C=C3)F,Inactive,0,,,0
1452,51090451,7475825,CC(C)CC1=NC2=C(C(=N1)SCC(=O)N3CCCCC3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1453,51085791,7475824,CC(C)CC1=NC2=C(C(=N1)SCC(=O)N3CCCC3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1454,24803246,798396,C1=CC(=CC(=C1)[N+](=O)[O-])CN(C2=CC(=CC=C2)Cl)C(=O)CCl,Inactive,0,,,0
1455,49816343,918496,C1CCC(C1)CCC(=O)NNC(=O)C2=CC(=CC=C2)Cl,Inactive,0,,,0
1456,26665273,135412648,C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)O,Inactive,0,,,0
1457,24820483,2131984,CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=C(O2)C3=CC=C(C=C3)Br)/C(=O)NCCCN(C)C,Inactive,0,,,0
1458,46501232,23641093,CC(=CCC1=CC(=C(C=C1O)O)[C@H]2CC3=C(C4=C(C=C3)OC(C=C4)(C)C)OC2)C,Inactive,0,,,0
1459,49645913,24747369,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC(=C3)OC)C.[Cl-],Inactive,0,,,0
1460,46501194,5495919,CC1C(C2=C(O1)C=C3C(=C2O)C(=O)C4=C(O3)C(=C(C=C4)O)O)(C)C,Inactive,0,,,0
1461,49718196,2983483,C1C(CN(C1=O)NC(=O)C2=CC=CC=C2)C(=O)OCC3=CC=C(C=C3)Br,Inactive,0,,,0
1462,51085250,7158947,CC(C)(C)CC1=NC2=C(C(=N1)SCC(=O)N3CCCC3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1463,49823954,17284516,CCCC1=CC=C(C=C1)C(C)NC(=S)NCC2=CC=C(C=C2)F,Inactive,0,,,0
1464,17387709,11948858,CN(C)CCOC1=CC=C(C=C1)NC2C3=CC=CC=C3CSC4=C2C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O.O,Inactive,0,,,0
1465,26669216,649322,COC1=CC=CC=C1N2CCN(CC2)C(=O)CSC3=NC(=CC(=N3)C(F)(F)F)C4=CC=CO4,Inactive,0,,,0
1466,7978051,724088,C1=CC=C(C=C1)C(=O)CC(=O)C2=C(C=CC(=C2)Cl)O,Inactive,0,,,0
1467,17408822,135431542,COC1=CC=CC(=C1)N=NC2=C(NN3C2=NC(=CC3=O)C4=CC=CC=C4)N,Inactive,0,,,0
1468,47201770,23724261,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3C)C.[Cl-],Inactive,0,,,0
1469,17509562,2268032,CC1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)/C=C/3\C(=O)NC(=S)S3)OC,Inactive,0,,,0
1470,14732892,9550328,CC1=CC=C(C=C1)C(=O)CC(=O)C2=C(C=CC(=C2)Cl)O,Inactive,0,,,0
1471,47194465,1744647,CCCCC1=CC=C(C=C1)NC(=O)C2CCCC2,Inactive,0,,,0
1472,17412334,5724654,CC1=CC=C(C=C1)/C=C(/C2=NC(=S)NN2)\NC(=O)C3=CC=C(C=C3)C,Inactive,0,,,0
1473,17411483,1478923,C1=CC(=CC=C1C(=O)/C=C/SC2=NC=NN2)Cl,Inactive,0,,,0
1474,14729847,2226429,CCCN1C=C(C=N1)NC(=O)C2=NOC(=C2)C3=CC=CC=C3,Inactive,0,,,0
1475,49821883,6873485,CCCOC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N/N=C/C4=CC=CC=N4,Inactive,0,,,0
1476,17387903,1022009,CCN1C(=NN=C1SCC(=O)NCC2=CC=CC=C2)CSCC3=CC=C(C=C3)C,Inactive,0,,,0
1477,865994,667255,CCCC1=NC2=C(C3=C1CCCC3)C4=C(O2)C(=NC=N4)NCCN(C)C,Inactive,0,,,0
1478,49681686,167811,CC(COC1=CC=CC=C1CC2=CC=CC=C2)N3CCCCC3.OP(=O)(O)O,Inactive,0,,,0
1479,14726228,3157056,CC(C(=O)NCC1=CC2=C(C=C1)OCO2)SC3=CC=C(C=C3)Cl,Inactive,0,,,0
1480,49681598,60834,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,Inactive,0,,,0
1481,4260308,668614,C1=CC=C(C=C1)NC2=NC(=NC(=N2)N)CSC3=CC=CC=N3,Inactive,0,,,0
1482,14727824,1009328,CC(C)OC(=O)C1=C(SC2=C1CCCC2)NS(=O)(=O)C3=CC=CC=C3,Inactive,0,,,0
1483,49818678,24817613,C1CCC2=C(C1)C=CC(=C2)OCC3=CC(=NO3)C(=O)N4CCCC4,Inactive,0,,,0
1484,17515010,4112660,COC(=O)C1=CC=C(C=C1)C(=O)NC(=S)NC2=NC3=C(S2)CCCC3,Inactive,0,,,0
1485,49736210,3108630,COC1=CC=CC=C1NC(=O)C(=O)NNC(=O)COC2=CC3=CC=CC=C3C=C2,Inactive,0,,,0
1486,17388578,3693136,CCC1=CC=C(C=C1)C(C)NC(=O)C2=CC=C(C=C2)F,Inactive,0,,,0
1487,49726358,2218249,CC1=CC(=CC=C1)NC(=O)C(=O)NNC(=O)C2=CC=C(C=C2)C(C)(C)C,Inactive,0,,,0
1488,49733364,3117693,CC1=C(C=C(C=C1)NC(=O)C(=O)NNC(=O)C2=CC=CC=C2OC)Cl,Inactive,0,,,0
1489,24795444,2235302,CC1=C(C=C(C=C1)C(=O)NC(=S)NCC=C)Br,Inactive,0,,,0
1490,14743841,2673450,C1CCC(C1)CC(=O)NC2=CC3=C(CCC3)C=C2,Inactive,0,,,0
1491,49725635,2208699,COC1=CC=CC=C1/C=C(/C(=O)NCC2=CC=CO2)\NC(=O)C3=CC=CC=C3,Inactive,0,,,0
1492,24794326,2234382,CC1=C(C(=CC=C1)C)NC(=S)NC(=O)C2=CC=C(O2)Br,Inactive,0,,,0
1493,17407868,3138592,CCN1C(=O)C2=C(N=C1SCC=C)SC3=C2CCC4=CC=CC=C43,Inactive,0,,,0
1494,49827272,19675085,CCC1=CC=C(C=C1)C(C)NC(=S)NC2CCCCC2,Inactive,0,,,0
1495,17415374,5347385,CN1C2=CC=CC=C2/C(=N/OC(=O)C3=CC=CC4=CC=CC=C43)/C1=O,Inactive,0,,,0
1496,49824160,24818716,COC1=CC(=C(C=C1)OC)NC(=O)NC2CCCCCCC2,Inactive,0,,,0
1497,47193715,47936,CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)O,Inactive,0,,,0
1498,14734270,884233,C1=CC=C2C(=C1)C=CC=C2OC3=CC=C(C=C3)NC(=O)C4=CC=CO4,Inactive,0,,,0
